,title,abstract,affiliations,authors,journal,date,keywords,url
81,Central diabetes insipidus in children: Diagnosis and management,"Central diabetes insipidus (CDI) is a complex disorder in which large volumes of dilute urine are excreted due to arginine-vasopressin deficiency, and it is caused by a variety of conditions (genetic, congenital, inflammatory, neoplastic, traumatic) that arise mainly from the hypothalamus. The differential diagnosis between diseases presenting with polyuria and polydipsia is challenging and requires a detailed medical history, physical examination, biochemical approach, imaging studies and, in some cases, histological confirmation. Magnetic resonance imaging is the gold standard method for evaluating the sellar-suprasellar region in CDI. Pituitary stalk size at presentation is variable and can change over time, depending on the underlying condition, and other brain areas or other organs - in specific diseases - may become involved during follow up. An early diagnosis and treatment are preferable in order to avoid central nervous system damage and the risk of dissemination of germ cell tumor, or progression of Langerhans Cell Histiocytosis, and in order to start treatment of additional pituitary defects without further delay. This review focuses on current diagnostic work-up and on the role of neuroimaging in the differential diagnosis of CDI in children and adolescents. It provides an update on the best approach for diagnosis - including novel biochemical markers such as copeptin - treatment and follow up of children and adolescents with CDI; it also describes the best approach to challenging situations such as post-surgical patients, adipsic patients, patients undergoing chemotherapy and/or in critical care.","['1 Department of Pediatrics, IRCCS Istituto Giannina Gaslini, University of Genova, Genova, Italy; Department of Neuroscience, Rehabilitation, Ophthalmology, Genetics, Maternal and Child Health, University of Genova, Genova, Italy.', '2 SSD Endocrinologia Pediatrica, Ospedale Pediatrico Microcitemico ""A. Cao"", AO Brotzu, Cagliari, Italy.', '3 Department of Neurosciences, University of Turin, Turin, Italy; Department of Neuroradiology, IRCCS Istituto Giannina Gaslini, Genova, Italy.', '4 Department of Pediatrics, IRCCS Istituto Giannina Gaslini, University of Genova, Genova, Italy.', '5 Department of Pediatrics, IRCCS Istituto Giannina Gaslini, University of Genova, Genova, Italy; Department of Neuroscience, Rehabilitation, Ophthalmology, Genetics, Maternal and Child Health, University of Genova, Genova, Italy. Electronic address: mohamadmagnie@gaslini.org.']","Giuseppa Patti, Anastasia Ibba, Giovanni Morana, Flavia Napoli, Daniela Fava, Natascia di Iorgi, Mohamad Maghnie, ",Best practice & research. Clinical endocrinology & metabolism,NO_DATE,DDAVP; Langerhans cell histiocytosis; MRI; diabetes insipidus; germ cell tumors; posterior pituitary.,https://pubmed.ncbi.nlm.nih.gov/32646670
82,NO_TITLE,NO_ABSTRACT,NO_AFFILIATIONS,NO_AUTHOR,NO_JOURNAL,NO_DATE,NO_KEYWORDS,https://pubmed.ncbi.nlm.nih.gov/31836455
83,Sodium Perturbations After Pituitary Surgery,"Sodium perturbations are a common complication after pituitary surgery, with hyponatremia being the most frequent. Postoperative assessments should be tailored to the early and late periods, and monitoring sodium perturbations is recommended. Cerebral salt wasting is rare after pituitary surgery, and diagnosis and management can be challenging. Providing patient counseling and close postoperative follow-up is important to effectively manage diabetes insipidus and reduce hospital readmissions due to sodium perturbations.","[""1 Department of Neuroendocrinology, Barrow Pituitary Center, Barrow Neurological Institute, St. Joseph's Hospital and Medical Center, University of Arizona College of Medicine and Creighton School of Medicine, 124 W Thomas Road, Suite 300, Phoenix, AZ 85013, USA. Electronic address: kevin.yuen@dignityhealth.org."", ""2 Department of Internal Medicine and Endocrinology, St. Joseph's Hospital and Medical Center, Creighton University School of Medicine, 500 W Thomas Road, Suite 900B Phoenix, AZ 85013, USA."", '3 Department of Medicine, Division of Endocrinology, Diabetes and Metabolism, Phoenix Veterans Administration Medical Center, University of Arizona College of Medicine, Creighton School of Medicine and Mayo School of Medicine, 650 E Indian School Road, Building 21, Suite 117, Phoenix, AZ 85014, USA.', ""4 Department of Neurosurgery, Barrow Pituitary Center, Barrow Neurological Institute, St. Joseph's Hospital and Medical Center, University of Arizona College of Medicine, 300 W Thomas Road, Phoenix, AZ 85013, USA.""]","Kevin C J Yuen, Adnan Ajmal, Ricardo Correa, Andrew S Little, ",Neurosurgery clinics of North America,NO_DATE,Diabetes insipidus; Hypernatremia; Hyponatremia; Pituitary surgery; SIADH; Transsphenoidal surgery.,https://pubmed.ncbi.nlm.nih.gov/31471059
84,Genetic forms of neurohypophyseal diabetes insipidus,"In the majority of cases, hereditary neurohypophyseal diabetes insipidus (DI) is a monogenic disorder caused by mutations in the AVP gene. Dominant transmission is by far the most common form. In these patients, symptoms develop gradually at various ages during childhood, progressing with complete penetrance to polyuria and polydipsia that is usually severe. In autosomal dominant neurohypophyseal DI (ADNDI), the mutant prohormone is folding deficient and consequently retained in the ER, where it forms amyloid-like fibrillar aggregates. Degradation by proteasomes occurs, but their clearance capacity appears to be insufficient. Postmortem studies in affected individuals suggest a neurodegenerative process confined to vasopressinergic neurons. Other forms of genetic neurohypophyseal DI include the very rare autosomal recessive type, also caused by mutations in the AVP gene, and complex multiorgan disorders, such as Wolfram syndrome. In all individuals where a congenital form of DI is suspected, including nephrogenic types, genetic analysis should be performed.","['1 University of Basel, Biozentrum, Klingelbergstrasse 50/70, CH-4056 Basel, Switzerland. Electronic address: martin.spiess@unibas.ch.', '2 University of Basel, Biozentrum, Klingelbergstrasse 50/70, CH-4056 Basel, Switzerland. Electronic address: nicole.beuret@unibas.ch.', '3 University of Basel, Biozentrum, Klingelbergstrasse 50/70, CH-4056 Basel, Switzerland; Kantonsspital Baden, Clinical Trial Unit, Im Ergel 1, CH-5405 Baden, Switzerland. Electronic address: j.rutishauser@unibas.ch.']","Martin Spiess, Nicole Beuret, Jonas Rutishauser, ",Best practice & research. Clinical endocrinology & metabolism,NO_DATE,diabetes insipidus; hereditary; neurohypophyseal; neurophysin; vasopressin.,https://pubmed.ncbi.nlm.nih.gov/32712149
85,Neuroendocrine changes after aneurysmal subarachnoid haemorrhage,"Introduction:
        
      
      The prevalence of pituitary dysfunction is high following aneurysmal subarachnoid hemorrhage (aSAH) and when occurs it may contribute to residual symptoms of aSAH such as decreased cognition and quality of life. Hypopituitarism following aSAH may have non-specific, subtle symptoms and potentially serious consequences if remained undiagnosed. Methods:
        
      
      We reviewed the literature on epidemiology, pathophysiology, diagnostic methods and management of neuroendocrine changes after aSAH as well as on the impact of pituitary dysfunction on outcome of the patient. Results:
        
      
      The prevalence rates of pituitary dysfunction after aSAH varies greatly across studies due to different diagnostic methods, though growth hormone deficiency is generally the most frequently reported followed by adrenocorticotropic hormone, gonadotropin and thyroid stimulating hormone deficiencies. Pituitary deficiency tends to improve over time after aSAH but new onset deficiencies in chronic phase may also occur. There are no clinical parameters to predict the presence of hypopituitarism after aSAH. Age of the patient and surgical procedures are risk factors associated with development of hypopituitarism but the effect of pituitary dysfunction on outcome of the patient is not clear. Replacement of hypocortisolemia and hypothyroidism is essential but treatment of other hormonal insufficiencies should be individualized. Conclusions:
        
      
      Hypopituitarism following aSAH necessitates screening despite lack of gold standard evaluation tests and cut-off values in the follow up, because missed diagnosis may lead to untoward consequences.","['1 Department of Endocrinology and Metabolism, Erciyes University Medical School, Kayseri, Turkey. zuleyha@erciyes.edu.tr.', '2 Department of Endocrinology and Metabolism, Erciyes University Medical School, Kayseri, Turkey.', '3 Department of Endocrinology and Metabolism, Yeditepe University Medical School, Istanbul, Turkey.']","Zuleyha Karaca, Aysa Hacioglu, Fahrettin Kelestimur, ",Pituitary,NO_DATE,Aneurysmal subarachnoid haemorrhage; Diabetes insipidus; Hypopituitarism; Neuroendocrine dysfunction.,https://pubmed.ncbi.nlm.nih.gov/30637621
86,Nephrogenic syndrome of inappropriate antidiuresis,"Disorders of water balance are a disease commonly encountered in our clinical practice. Analysis of vasopressin receptor type II (V2R) is essential to understand the physiology of water balance and it is used as a biological prototype of G protein-coupled receptors (GPCRs). Nephrogenic syndrome of inappropriate antidiuresis (NSIAD) is a syndrome of inappropriate antidiuretic hormone secretion (SIADH) with low plasmatic vasopressin. The evidence on the role of V2 receptor and of aquaporin (AQP) in the mechanism of action for antidiuretic hormone (ADH) was based on the identification of protein gene mutations in patients with nephrogenic diabetes insipidus and NSIAD syndrome. V2R activating mutations were found in patients with NSIAD, contrasting with the numerous V2R inactivating mutations related to X-linked mutations described in patients with nephrogenic diabetes insipidus.","['1 Service de Néphrologie, CHU Mohammed VI, Oujda, Maroc.', '2 Service de Néphrologie, Hôpital Privé des Peupliers, 75013 Paris, Paris, France.']","Benabdellah Nawal, Hassan Izzedine, Intissar Haddiya, Yassamine Bentata, ",The Pan African medical journal,2019,Arginine vasopressin; G-protein coupled receptors; nephrogenic syndrome of inappropriate antidiuresis; syndrome of inappropriate antidiuretic hormone secretion; vasopressin receptor type II.,https://pubmed.ncbi.nlm.nih.gov/31312322
87,The authors reply,NO_ABSTRACT,"['1 Division of Critical Care Medicine, Department of Medicine, Montefiore Medical Center, Albert Einstein College of Medicine, Bronx, NY Department of Pharmacy, Montefiore Medical Center, Bronx, NY Division of Critical Care Medicine, Department of Medicine, Montefiore Medical Center, Albert Einstein College of Medicine, Bronx, NY.']","Peter V Dicpinigaitis, Nadia Ferguson, Nail Cemalovic, Hannah Ferenchick, ",Critical care medicine,NO_DATE,NO_KEYWORDS,https://pubmed.ncbi.nlm.nih.gov/32058400
88,SIRT1 inhibits gastric cancer proliferation and metastasis via STAT3/MMP-13 signaling,"Gastric cancer prognoses are persistently poor due to cancer's penchant to metastasize. As a crucial regulator of signal transducer and activator of transcription (STAT3) signaling, sirtuin 1's (SIRT1) function in gastric cancer has not been well understood. Here, we report upregulated expression of SIRT1 in tissues isolated from gastric cancer patients. However, we show that the depletion of SIRT1-mediated enhanced cancer cell proliferation and metastasis, and resulted in the enrichment of phosphorylated STAT3, acetylated STAT3, and matrix metalloproteinase 13 (MMP-13) in both in vivo and in vitro experiments. Additionally, we demonstrate that small interfering RNAs targeting the production of STAT3, AG490, and CL-821983 in cancer cells depleted of SIRT1 reduce metastasis. Our findings indicate that MMP-13 expression is associated with lymph node metastasis and poor survival outcomes in gastric cancer patients. In vivo models also showed that depleted SIRT1 promoted gastric cancer growth via the STAT3/MMP-13 axis. In conclusion, SIRT1 depletion encourages gastric cancer progression through the activation of STAT3/MMP-13 signaling, suggesting that SIRT1 may function as a tumor suppressor. We postulate that the upregulation of SIRT1 in gastric cancer patients may be the result of a feedback mechanism that aims to oppose the damaging effects of STAT3 signaling. As such, SIRT1 activators could potentially serve as preventive and therapeutic treatments for metastatic gastric cancer.","['1 Department of Gastroenterology, Nanjing University Medical School Affiliated Drum Tower Hospital, Nanjing, China.', '2 Jiangsu Clinical Medical Center of Digestive Disease, Nanjing, China.', '3 Department of Gastroenterology, Nanjing Medical University Affiliated Drum Tower Clinical Medical College, Nanjing, China.', '4 Department of Pathology, Drum Tower Hospital Affiliated Medical School of Nanjing University, Nanjing, China.', ""5 Department of Gastroenterology, First People's Hospital of Xuzhou, Xuzhou, China.""]","Shu Zhang, Yang Yang, Shuling Huang, Chao Deng, Siqi Zhou, Jie Yang, Yu Cao, Lei Xu, Yue Yuan, Jun Yang, Guangxia Chen, Lin Zhou, Ying Lv, Lei Wang, Xiaoping Zou, ",Journal of cellular physiology,NO_DATE,MMP-13; SIRT1; STAT3; gastric cancer; metastasis.,https://pubmed.ncbi.nlm.nih.gov/30710340
89,Arginine-stimulated copeptin measurements in the differential diagnosis of diabetes insipidus: a prospective diagnostic study,"Background:
        
      
      Differential diagnosis of diabetes insipidus is challenging. The most reliable approach is hypertonic saline-stimulated copeptin measurements. However, this test is based on the induction of hypernatraemia and requires close monitoring of plasma sodium concentrations. Arginine-stimulated copeptin measurements might provide an alternative, simple, and safe test. Methods:
        
      
      In this prospective diagnostic study, we recruited a development cohort from University Hospital Basel, Basel, Switzerland, and a validation cohort from five centres in Basel, Aarau, Luzern, Bern, and St Gallen, Switzerland, and the University Hospital Würzburg, Würzburg, Germany. For both cohorts, patients were eligible for inclusion if they were aged 18 years or older, were newly referred with polyuria (>50 mL/kg bodyweight per day) or had a known diagnosis of central diabetes insipidus or primary polydipsia. We also recruited a comparator cohort of healthy controls in parallel to each cohort, comprising adults (aged 18 years and older, with normal drinking habits, and no history of polyuria) and children who underwent arginine stimulation to diagnose growth hormone deficiency (children were only included in the comparator cohort to the development cohort as proof of concept). Patients and healthy controls underwent arginine stimulation with measurement of plasma copeptin at baseline and 30, 45, 60, 90, and 120 min. The primary objective in the development cohort was to determine the diagnostic accuracy of plasma copeptin concentrations to discriminate between diabetes insipidus and primary polydipsia, and in the validation cohort was to confirm those results. Adverse effects of the test were monitored in all participants, with tolerability of the test rated using a visual analogue scale (VAS) that ranged from no (0) to maximum (10) discomfort. This trial is registered with ClinicalTrials.gov, number NCT00757276. Findings:
        
      
      Between May 24, 2013, and Jan 11, 2017, 52 patients were enrolled in the development cohort (12 [23%] with complete diabetes insipidus, nine [17%] with partial diabetes insipidus, and 31 [60%] with primary polydipsia) alongside 20 healthy adults and 42 child controls. Between Oct 24, 2017, and June 27, 2018, 46 patients were enrolled in the validation cohort (12 [26%] with complete diabetes insipidus, seven [15%] with partial diabetes insipidus, and 27 [59%] with primary polydipsia) alongside 30 healthy adult controls (two patients in this cohort were excluded from the main analysis because of early vomiting during the test). In the pooled patient and control datasets, median arginine-stimulated copeptin concentrations increased in healthy adult controls (from 5·2 pM [IQR 3·3-10·9] to a maximum of 9·8 pM [6·4-19·6]) and in participants with primary polydipsia (from 3·6 pM [IQR 2·4-5·7] to a maximum of 7·9 pM [5·1-11·8]), but only minimally in those with diabetes insipidus (2·1 pM [IQR 1·9-2·7] to a maximum of 2·5 pM [1·9-3·1]). In the development cohort, a cutoff of 3·5 pM at 60 min provided the highest diagnostic accuracy of 94% (95% CI 84-98). The accuracy of this cutoff in the validation cohort was 86% (95% CI 73-94). By pooling the data from both cohorts, an optimal accuracy of 93% (95% CI 86-97) was reached at a cutoff of 3·8 pM copeptin at 60 min (sensitivity 93%, 95% CI 86-98; specificity 92%, 95% CI 84-100). The test was safe and well tolerated, with median VAS scores of 3·5 (IQR 2-4) in patients with diabetes insipidus, 3 (2-4) in those with primary polydipsia, 1 (1-3) in healthy adults, and 1 (0-5) in healthy children in the pooled participant dataset. Interpretation:
        
      
      Arginine-stimulated copeptin measurements are an innovative test for diabetes insipidus with high diagnostic accuracy, and could be a simplified, novel, and safe diagnostic approach to diabetes insipidus in clinical practice. Funding:
        
      
      Swiss National Science Foundation and University Hospital Basel.","['1 Department of Endocrinology, Diabetology and Metabolism, University Hospital Basel, Basel, Switzerland; Department of Clinical Research, University of Basel and University Hospital Basel, Basel, Switzerland. Electronic address: bettina.winzeler@usb.ch.', '2 Department of Endocrinology, Diabetology and Metabolism, University Hospital Basel, Basel, Switzerland; Department of Clinical Research, University of Basel and University Hospital Basel, Basel, Switzerland.', '3 Clinical Trials Unit, University of Basel and University Hospital Basel, Basel, Switzerland.', ""4 Department of Clinical Research, University of Basel and University Hospital Basel, Basel, Switzerland; Department of Paediatric Endocrinology and Diabetology, University Children's Hospital Basel, Basel, Switzerland."", '5 Department of Internal Medicine, Division of Endocrinology and Diabetes, University Hospital, University of Würzburg, Germany.', '6 Department of Internal Medicine, Division of Endocrinology and Diabetes, University Hospital, University of Würzburg, Germany; Central Laboratory, University Hospital Würzburg, Germany.']","Bettina Winzeler, Nicole Cesana-Nigro, Julie Refardt, Deborah R Vogt, Cornelia Imber, Benedict Morin, Milica Popovic, Michelle Steinmetz, Clara O Sailer, Gabor Szinnai, Irina Chifu, Martin Fassnacht, Mirjam Christ-Crain, ","Lancet (London, England)",2019,NO_KEYWORDS,https://pubmed.ncbi.nlm.nih.gov/31303316
90,Type 2 Diabetes and its Impact on the Immune System,"Introduction:
        
      
      Type 2 Diabetes (T2D) is a major health problem worldwide. This metabolic disease is indicated by high blood glucose levels due to insufficient insulin production by the pancreas. An inflammatory response occurs as a result of the immune response to high blood glucose levels as well as the presence of inflammatory mediators produced by adipocytes and macrophages in fat tissue. This low and chronic inflammation damages the pancreatic beta cells and leads to insufficient insulin production, which results in hyperglycemia. Hyperglycemia in diabetes is thought to cause dysfunction of the immune response, which fails to control the spread of invading pathogens in diabetic subjects. Therefore, diabetic subjects are known to more susceptible to infections. The increased prevalence of T2D will increase the incidence of infectious diseases and related comorbidities. Objective:
        
      
      This review provides an overview of the immunological aspect of T2D and the possible mechanisms that result in increased infections in diabetics. Conclusion:
        
      
      A better understanding of how immune dysfunctions occur during hyperglycemia can lead to novel treatments and preventions for infectious diseases and T2D comorbidities, thus improving the outcome of infectious disease treatment in T2D patients.","['1 Department of Biomedical Sciences, Parasitology Division, Faculty of Medicine, Universitas Padjadjaran, Bandung, Indonesia.', '2 Infectious Disease Research Center, Faculty of Medicine, Universitas Padjadjaran, Bandung, Indonesia.', '3 Department of Biomedical Sciences, Microbiology Division, Faculty of Medicine, Universitas Padjadjaran, Bandung, Indonesia.', '4 Department of Biomedical Sciences, Pharmacology and Therapy Division, Faculty of Medicine, Universitas Padjadjaran, Bandung, Indonesia.']","Afiat Berbudi, Nofri Rahmadika, Adi Imam Tjahjadi, Rovina Ruslami, ",Current diabetes reviews,NO_DATE,Type 2 diabetes; comorbidity; hyperglycemia; immune dysfunction; infection; treatment outcome..,https://pubmed.ncbi.nlm.nih.gov/31657690
91,COVID-19 and diabetes: A bidirectional relationship,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) is the causal agent of coronavirus disease 2019 (COVID-19). Diabetes is one of the most frequent comorbidities in people with COVID-19 with a prevalence that varies between 7 and 30%. Diabetics infected with SARS-CoV-2 have a higher rate of hospital admission, severe pneumonia, and higher mortality compared to non-diabetic subjects. Chronic hyperglycemia can compromise innate and humoral immunity. Furthermore, diabetes is associated with a low-grade chronic inflammatory state that favors the development of an exaggerated inflammatory response and therefore the appearance of acute respiratory distress syndrome. Recent evidence has shown that SARS-CoV-2 is also capable of causing direct damage to the pancreas that could worsen hyperglycemia and even induce the onset of diabetes in previously non-diabetic subjects. Therapeutic strategies should be aimed at facilitating patient access to the healthcare system. Control of blood glucose and comorbidities must be individualized in order to reduce the incidence of complications and decrease the burden on health systems. In this article we will review the pathophysiological mechanisms that explain the bidirectional relationship between COVID-19 and diabetes mellitus, its implication in the prognosis and management of hyperglycemia in this group of patients.","['1 Unidad de Endocrinología, Diabetes, Metabolismo y Nutrición, Anexo Centro Médico Orinoco, Ciudad Bolívar, Bolívar, Venezuela; Departamento de Ciencias Fisiológicas, Universidad de Oriente, Núcleo Bolívar, Ciudad Bolívar, Bolívar, Venezuela. Electronic address: marcoslimamedical@hotmail.com.', '2 Servicio de Endocrinología, Hospital de Clínicas, Caracas, Venezuela.', '3 Departamento de Fisiopatología, Facultad de Medicina, Universidad de los Andes, Mérida, Venezuela.', '4 Servicio de Oftalmología, Hospital Universitario de Caracas, Caracas, Venezuela.', '5 Centro Médico El Valle, Porlamar, Nueva Esparta, Venezuela.']","Marcos M Lima-Martínez, Carlos Carrera Boada, Marialaura D Madera-Silva, Waleskha Marín, Miguel Contreras, ",Clinica e investigacion en arteriosclerosis : publicacion oficial de la Sociedad Espanola de Arteriosclerosis,NO_DATE,Angiotensin; Angiotensina; COVID-19; Coronavirus; Diabetes; Pandemia; Pandemic.,https://pubmed.ncbi.nlm.nih.gov/33303218
92,Can miR-145-5p be used as a marker in diabetic patients?,"In the light of emerging global epidemics of type 2 diabetes mellitus significant efforts are continuing to discover novel biomarkers for early detection of the disease. Since miRNAs play an important role in both the initiation and progress of many pathologic processes such as diabetes, in this study we aimed to evaluate expression level of plasma miR-145-5p in diabetics and pre-diabetics in comparison to the control group and assess its use as a biomarker in diagnosis of T2D. The plasma level of miR-145-5p was assessed in three groups including 20 prediabetic patients, 20 T2D patients and 20 healthy controls using RT-qPCR. Biochemical parameters were also measured by the auto-analyzer. Expression level of miR-145-5p was down-regulated in the prediabetics and the T2D patients compared to the controls. In the control group miR-145-5p showed a borderline correlation with FBS (p = .06), while in the prediabetic group miR-145 showed a significant negative correlation with FBS and finally in the T2D patients miR-145 was negatively correlated with HbA1c and TC and showed a negative borderline correlation with FBS. The ROC analysis indicated a significant ability for miR-145-5p in discriminating between the diabetics and pre-diabetics from the healthy subjects. Our results demonstrated that the miR-145-5p expression level is deregulated in the diabetics and the prediabetics. Furthermore miR-145-5p displayed a significant ability to discriminate the diabetics from the healthy subjects. These results suggest that miR-145-5p may be a useful biomarker for the diagnosis of T2DM.","['1 Department of Medical Laboratory Sciences, School of Allied Medical Sciences, Shahid Beheshti University of Medical Sciences, Tehran, Iran.', '2 Shohada Hospital, Shahid Beheshti University of Medical Sciences, Tehran, Iran.', '3 Department of Molecular Genetics, Faculty of Biological Sciences, Tarbiat Modares University, Tehran, Iran.', '4 Department of Clinical Biochemistry, Faculty of Medicine, Shahid Beheshti University of Medical Sciences, Tehran, Iran.']","Seyedeh Zahra Shahrokhi, Leyla Saeidi, Mirsaber Sadatamini, Meisam Jafarzadeh, Ali Rahimipour, Faranak Kazerouni, ",Archives of physiology and biochemistry,NO_DATE,MiR-145-5p; microRNAs; prediabetes; type 2 diabetes.,https://pubmed.ncbi.nlm.nih.gov/32412315
93,Pituitary dysfunction in granulomatosis with polyangiitis,"Granulomatosis with polyangiitis (GPA) is a necrotizing granulomatous vasculitis of small vessels that affect the pituitary gland in less than 1% of cases being exceptionally rare. To describe the clinical, biochemical, radiological findings, treatment, and outcomes of 4 patients with GPA-related hypophysitis. A systematic review of published cases with the same diagnosis is presented as well. A cross-sectional case series of patients with hypophysitis due to GPA from 1981 to 2018 at a third level specialty center. Literature review was performed searching in seven different digital databases for terms ""granulomatosis with polyangiitis"" and ""pituitary gland"" or ""hypophysitis,"" including in the analysis all published cases between 1950 and 2019 with a minimum follow-up of 6 months. We found 197 patients with GPA in our institution of whom 4 patients (2.0%) had pituitary involvement. Clinical characteristics and outcomes are described. We also reviewed 7 case series, and 36 case reports describing pituitary dysfunction related to GPA from 1953 to 2019, including the clinical picture of an additional 74 patients. Pituitary dysfunction due to GPA is rare. Treatment is targeted to control systemic manifestations; nevertheless, the outcome of the pituitary function is poor. Central diabetes insipidus, particularly in younger women with other systemic features, should raise suspicion of GPA.Key Points• Involvement of the pituitary gland is an uncommon manifestation in GPA patients. The presence of central diabetes insipidus in the setting of systemic symptoms should prompt its suspicion.• In patients with pituitary involvement due to GPA, affection of other endocrine glands is rare, neither concomitant nor in different times during the disease course. This may arise the hypothesis of a local or regional pathogenesis affection of the gland.• There is no consensus on the best therapy strategy for GPA hypophysitis. Although the use of glucocorticoids with CYC is the most common drug combination, no differences in the outcome of the pituitary function and GPA disease course are seen with other immunosuppressants.• Poor prognosis regarding pituitary function is expected due to possible permanent pituitary tissue damage that results in the need of permanent hormonal replacement.","['1 Clínica de Neuroendocrinología, Departamento de Endocrinología y Metabolismo, Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán, Vasco de Quiroga 15, Sección XVI, Tlalpan, 14000, Mexico City, Mexico.', '2 Departamento de Inmunología y Reumatología, Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán, Mexico City, Mexico.', '3 Clínica de Neuroendocrinología, Departamento de Endocrinología y Metabolismo, Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán, Vasco de Quiroga 15, Sección XVI, Tlalpan, 14000, Mexico City, Mexico. ceptamim@gmail.com.']","Arturo Vega-Beyhart, Irene Rocío Medina-Rangel, Andrea Hinojosa-Azaola, Milagros Fernández-Barrio, Ana Sofía Vargas-Castro, Lucía García-Inciarte, Alberto Guzmán-Pérez, Tania Raisha Torres-Victoria, Froylán David Martínez-Sánchez, Mireya Citlali Pérez-Guzmán, José Miguel Hinojosa-Amaya, Andrés León-Suárez, Miguel Angel Gómez-Sámano, Francisco Javier Gómez-Pérez, Daniel Cuevas-Ramos, ",Clinical rheumatology,NO_DATE,Granulomatosis with polyangiitis; Hypophysitis; Pituitary; Vasculitis.,https://pubmed.ncbi.nlm.nih.gov/31446541
94,Systematic review and practical guideline for the prevention and management of the renal side effects of lithium therapy,"Lithium is the first line therapy of bipolar mood disorder. Lithium-induced nephrogenic diabetes insipidus (Li-NDI) and lithium nephropathy (Li-NP, i.e., renal insufficiency) are prevalent side effects of lithium therapy, with significant morbidity. The objective of this systematic review is to provide an overview of preventive and management strategies for Li-NDI and Li-NP. For this, the PRISMA guideline for systematic reviews was used. Papers on the prevention and/or treatment of Li-NDI or Li-NP, and (influenceable) risk factors for development of Li-NDI or Li-NP were included. We found that the amount of evidence on prevention and treatment of Li-NDI and Li-NP is scarce. To prevent Li-NDI and Li-NP we advise to use a once-daily dosing schedule, target the lowest serum lithium level that is effective and prevent lithium intoxication. We emphasize the importance of monitoring for Li-NDI and Li-NP, as early diagnosis and treatment can prevent further progression and permanent damage. Collaboration between psychiatrist, nephrologist and patients themselves is essential. In patients with Li-NDI and/or Li-NP cessation of lithium therapy and/or switch to another mood stabilizer should be considered. In patients with Li-NDI, off label therapy with amiloride can be useful.","[""1 Department of Nephrology, Jeroen Bosch Ziekenhuis, Henri Dunantstraat 1, 5223 GZ, 's-Hertogenbosch, The Netherlands. Electronic address: t.schoot@jbz.nl."", ""2 Department of Psychiatry, Reinier van Arkel, 's-Hertogenbosch, The Netherlands."", ""3 Department of Nephrology, Jeroen Bosch Ziekenhuis, Henri Dunantstraat 1, 5223 GZ, 's-Hertogenbosch, The Netherlands; Department of Geriatric Medicine, Jeroen Bosch Hospital, 's-Hertogenbosch, The Netherlands.""]","Tessa S Schoot, Thomas H J Molmans, Koen P Grootens, Angèle P M Kerckhoffs, ",European neuropsychopharmacology : the journal of the European College of Neuropsychopharmacology,NO_DATE,Chronic renal insufficiency; Lithium; Nephrogenic diabetes insipidus.,https://pubmed.ncbi.nlm.nih.gov/31837914
95,Monogenic and syndromic diabetes due to endoplasmic reticulum stress,"The endoplasmic reticulum (ER) lies at the crossroads of protein folding, calcium storage, lipid metabolism, and the regulation of autophagy and apoptosis. Accordingly, dysregulation of ER homeostasis leads to β-cell dysfunction in type 1 and type 2 diabetes that ultimately culminates in cell death. The ER is therefore an emerging target for understanding the mechanisms of diabetes mellitus that captures the complex etiologies of this multifactorial class of metabolic disorders. Our strategy for developing ER-targeted diagnostics and therapeutics is to focus on monogenic forms of diabetes related to ER dysregulation in an effort to understand the exact contribution of ER stress to β-cell death. In this manner, we can develop personalized genetic medicine for ERstress-related diabetic disorders, such as Wolfram syndrome. In this article, we describe the phenotypes and molecular pathogenesis of ERstress-related monogenic forms of diabetes.","['1 Department of Pediatrics, Division of Endocrinology and Diabetes, Washington University School of Medicine, St. Louis, MO 63110, USA. Electronic address: sstone@wustl.edu.', '2 Department of Medicine, Division of Endocrinology, Metabolism, and Lipid Research, Washington University School of Medicine, St. Louis, MO 63110, USA.', '3 Department of Medicine, Division of Endocrinology, Metabolism, and Lipid Research, Washington University School of Medicine, St. Louis, MO 63110, USA; Department of Pathology and Immunology, Washington University School of Medicine, St. Louis, MO 63110, USA. Electronic address: urano@wustl.edu.']","Stephen I Stone, Damien Abreu, Janet B McGill, Fumihiko Urano, ",Journal of diabetes and its complications,NO_DATE,ER stress; Endoplasmic reticulum; Genetic medicine; Genetic testing; Personalized medicine; Wolfram syndrome.,https://pubmed.ncbi.nlm.nih.gov/32518033
